timestamp,type,price,qty,usdt,fee,pnl,pnl_pct,entry_price
2024-01-01 04:55:00,BUY,43609.86,0.00022916835779798422,10.0,0.005999999999999999,,,
2024-01-01 06:25:00,SELL,43681.55,0.00022916835779798422,10.004422822122796,0.0060062574477423225,0.01042282212279666,0.16438942936299802,43609.86
2024-01-01 09:00:00,BUY,44819.99,0.0002229818480924314,10.000044228221228,0.0060000265369327364,,,
2024-01-01 09:30:00,SELL,44979.52,0.0002229818480924314,10.023598726012933,0.006017769897546287,0.029554524328638365,0.3559349299274695,44819.99
2024-01-01 11:30:00,BUY,45245.88,0.00022088816938327258,10.000279773199145,0.006000167863919486,,,
2024-01-01 14:45:00,SELL,45474.96,0.00022088816938327258,10.038853738777238,0.006026928400306526,0.044574133442013775,0.5063002421435979,45245.88
2024-01-01 15:30:00,BUY,45373.12,0.00022027722831375078,10.000665512854926,0.006000399307712955,,,
2024-01-01 15:40:00,SELL,45727.32,0.00022027722831375078,10.066643695431251,0.006043612384689564,0.07197858188403927,0.7806384044121212,45373.12
2024-01-01 18:00:00,BUY,45565.01,0.00021936403612122287,10.00132529468069,0.006000795176808413,,,
2024-01-01 19:55:00,SELL,45573.98,0.00021936403612122287,9.991293819590943,0.005998375316944733,-0.004030679912938595,0.019686158304368116,45565.01
2024-01-01 20:15:00,BUY,45311.75,0.00022058791030895593,10.001224979929793,0.006000734987957875,,,
2024-01-01 20:35:00,SELL,45472.8,0.00022058791030895593,10.024731477940353,0.006018449956738255,0.029507232998518873,0.35542657257775945,45311.75
2024-01-01 21:55:00,BUY,45531.12,0.00021953027223760256,10.001460044909898,0.006000876026945938,,,
2024-01-02 05:20:00,SELL,45119.74,0.00021953027223760256,9.899205716206552,0.005943089283293907,-0.09625345267639851,-0.9035139043362093,45531.12
2024-01-02 10:55:00,BUY,45197.51,0.000221128049733755,10.000437501622864,0.0060002625009737175,,,
2024-01-02 11:20:00,SELL,45262.69,0.000221128049733755,10.002845055184293,0.006005310219242121,0.008407816062403484,0.14421148421671967,45197.51
2024-01-02 13:15:00,BUY,45212.16,0.00022105693026416306,10.000461577158479,0.006000276946295087,,,
2024-01-02 13:45:00,SELL,45288.84,0.00022105693026416306,10.005405098457462,0.006006847167374902,0.010943798245278913,0.16960039069133837,45212.16
2024-01-02 15:05:00,BUY,45150.27,0.00022136103960760468,10.000511012371469,0.006000306607422881,,,
2024-01-02 16:25:00,SELL,45243.96,0.00022136103960760468,10.009240871551942,0.006009150012938928,0.01473016578789732,0.2075070647418107,45150.27
2024-01-02 17:45:00,BUY,45261.41,0.00022081941220957754,10.000598310963273,0.006000358986577963,,,
2024-01-02 20:15:00,SELL,42769.28,0.00022081941220957754,9.438620697864703,0.005666572362136103,-0.5559772541119923,-5.506081229020493,45261.41
2024-01-03 10:55:00,BUY,43016.1,0.000232214950860524,9.994978534832287,0.005996987120899372,,,
2024-01-03 11:50:00,SELL,43128.0,0.000232214950860524,10.008957420872251,0.006008979840427608,0.01997587316086502,0.26013515869639847,43016.1
2024-01-03 12:45:00,BUY,43092.77,0.00023180503951587405,9.995118323692687,0.005997070994215611,,,
2024-01-03 13:00:00,SELL,43258.01,0.00023180503951587405,10.02140826259762,0.006016454830456845,0.032287009899148345,0.3834517948138522,43092.77
2024-01-03 14:40:00,BUY,42974.9,0.00023244693982645419,9.995381223081736,0.005997228733849041,,,
2024-01-03 16:30:00,SELL,42908.04,0.00023244693982645419,9.96785828639592,0.005984305555170654,-0.021525707951965956,-0.1555791869207388,42974.9
2024-01-03 20:45:00,BUY,43244.02,0.00023099399477936254,9.995105993714878,0.005997063596228926,,,
2024-01-03 21:10:00,SELL,43363.08,0.00023099399477936254,10.010601108491997,0.0060099666450822474,0.02149217837334838,0.2753213045410786,43244.02
2024-01-03 23:30:00,BUY,43898.56,0.00022755333633485314,9.995260944862649,0.005997156566917588,,,
2024-01-04 00:35:00,SELL,44155.0,0.00022755333633485314,10.04158899532592,0.006028570539519264,0.05232520703019006,0.5841649475518157,43898.56
2024-01-04 01:05:00,BUY,43830.29,0.00022791833663049138,9.995724225367281,0.005997434535220368,,,
2024-01-04 02:10:00,SELL,44096.01,0.00022791833663049138,10.044259077690768,0.006030173550744908,0.05453228685870748,0.6062474147444636,43830.29
2024-01-04 03:10:00,BUY,44016.01,0.00022696768398921622,9.996209573890516,0.005997725744334309,,,
2024-01-04 03:50:00,SELL,44071.09,0.00022696768398921622,9.996711600243398,0.006001627936908184,0.006499752097216316,0.12513628563787238,44016.01
2024-01-04 05:55:00,BUY,44366.27,0.00022517594707415235,9.996214594154045,0.005997728756492427,,,
2024-01-04 08:20:00,SELL,44211.1,0.00022517594707415235,9.949303147901842,0.005973165788214034,-0.0409137174957106,-0.34974767993793093,44366.27
2024-01-04 08:40:00,BUY,43977.68,0.0002271549575239919,9.995745479691523,0.005997447287814914,,,
2024-01-04 12:05:00,SELL,43541.12,0.0002271549575239919,9.884646915388545,0.00593434875848822,-0.10510111701516323,-0.9926853804020532,43977.68
